TypePkString,PK,sealed,p_code,p_unit,p_catalog,p_catalogversion,p_manufactureraid,p_manufacturername,p_approvalstatus,p_maxorderquantity,p_pricequantity,p_europe1pricefactory_ptg,p_productorderlimit,p_ampenabled,p_swatchtypepriority,p_groupbylowstockthreshold,aCLTS,propTS,p_baseproduct,p_gender,p_manufacturermodelno,p_skugroup,p_lifetimeprotectionplan,p_acceptbackorders,p_availableingordonsstore,p_availableinpagodastore,p_availableinpeoplesstore,p_availableinzalesoutletstore,p_availableinzalesstore,p_fulfillmenttype,p_isdiscountable,p_itemsummaryid,p_manufacturerwarranty,p_piditem1ringfingersize,p_pidlandedcost,p_pidmodelnumber,p_pidvendornumber,p_shippingmessage,p_stone1canadiandiamond,p_isservicesku,p_jewelrytype,p_avgrating,p_numberofdays,p_instoresonly,p_onlineexclusive,p_gtin,p_availableinkaystore,p_availableinkayoutletstore,p_availableinjaredstore,p_piddivisionnumber,p_donotdisplayprice,p_stocked,p_dropship,p_bopiseligible,p_issfsenabled,p_sfsprioritize,p_season,p_sequence,p_previouslyowned,p_stone1gemscribe,p_stone2gemscribe,p_stone3gemscribe,p_issizable,p_maxringsize,p_minringsize,p_prongheight,p_ringinterior,p_ringsizableincrement,p_ringsize,p_freeringsizing,p_backtype,p_ring2maxringsize,p_ring2minringsize,p_ring2issizable,p_ring2sizeableincrement,p_ring2interior,p_ring2prongheight,p_ring2size,p_ring3maxringsize,p_ring3minringsize,p_ring3issizeable,p_ring3sizeableincrement,p_ring3interior,p_ring3prongheight,p_ring3size,p_issizablering,p_productcanonicalurl,p_productnoindexflag,p_signetkeywords,p_pjkeywords,p_skugroupid,p_classno,p_departmentno,p_subclassno,p_rank,p_specials,p_badgeid,p_numberofratings,p_disclaimer,p_seoproducttitle,p_seoproductdescription,p_msrp,p_issearchable,p_parentproduct,p_jewelrysearchtype,p_amasenabledpim,p_amasenabled,p_herostartdate,p_heroenddate,p_isdummyproduct,p_autocompletewords,p_primarypath,p_swatchmetaltype,p_swatchstonetype,p_swatchstoneshape,p_swatchdiamondcaratweight,p_swatchchainlength,p_swatchwidth,p_swatchchainmm,p_swatchchaintype,p_swatchgauge,p_issegomaavailable,p_certifiedlabcreateddiamond,p_lifetimelabcreateddiamondcom,p_disclaimers,p_disclaimerlinks,p_fontstyle,p_isengravable,p_triobundle,p_isshiptostoreeligible,p_jewelryadvisor,p_jewelryadvisorguide,p_jewelryadvisoricon,p_pearlsize,p_pearltype,p_metal1color,p_metal1disclaimer,p_metal1finish,p_metal1goldkarat,p_metal1platingtype,p_metal1platingcolor,p_metal1platinumpurity,p_metal1rhodium,p_metal1rhodiumcolor,p_metal1type,p_metal2color,p_metal2disclaimer,p_metal2finish,p_metal2goldkarat,p_metal2platingtype,p_metal2platingcolor,p_metal2platinumpurity,p_metal2rhodium,p_metal2rhodiumcolor,p_metal2type,p_stone1caratrange,p_stone1centerstonetotalweight,p_stone1certified,p_stone1class,p_stone1color,p_stone1diamondbondindicator,p_stone1diamondtotalweight,p_stone1disclaimer,p_stone1giaclarity,p_stone1giacolor,p_stone1setting,p_stone1shape,p_stone1size,p_stone1style,p_stone1treatment,p_stone1type,p_stone2certified,p_stone2class,p_stone2color,p_stone2disclaimer,p_stone2giaclarity,p_stone2giacolor,p_stone2setting,p_stone2shape,p_stone2size,p_stone2treatment,p_stone2type,p_stone3certified,p_stone3class,p_stone3color,p_stone3disclaimer,p_stone3giaclarity,p_stone3giacolor,p_stone3setting,p_stone3shape,p_stone3size,p_stone3treatment,p_stone3type,p_stylenumber,p_metalcolors,p_metaltypes,p_stonecolors,p_stonetypes,p_triosequence,p_stone1returnlightcertificati,p_stone2returnlightcertificati,p_stone3returnlightcertificati,p_birthmonth,p_r2netcategory,p_trioproduct,p_universalconfigflag,p_vcclass,p_vcgroup,p_configuratortype,p_additionalconfigurationprese,p_defaultconfigurationpreset,p_vendor,p_startingprice,p_startingpricepersonalization,p_accessorystyle,p_heightxwidthxlength,p_itemmaterial,p_watchstyle,p_watchmovement,p_watchattachment,p_watchbandcolor,p_watchbandmaterial,p_watchbandstyle,p_watchbrand,p_watchcasesize,p_watchclasptype,p_watchdialcolor,p_watchdialshape,p_watchdisplaytype,p_watchextenderlength,p_watchpowersource,p_watchresistanceinmeters,p_watchbezel,p_watchcase,p_watchcrystaltype,p_watchtheme,p_watchfeatures,p_braceletstyle,p_braceletidheightxwidth,p_braceletwidth,p_braceletgauge,p_bodyjewelrygauge,p_bodyjewelrystyle,p_charmtype,p_heightxwidth,p_earringstyle,p_chainwidth,p_necklacegauge,p_necklaceheightxwidth,p_necklacestyle,p_necklacelength,p_ringstyle,p_maximumringbandwidth,p_minimumringbandwidth,p_ringbandwidth,p_iscomfortfit,p_standardringsize,p_settingheightxlengthxwidth,p_settingstoneshape,p_widthatwidestpoint,p_issettingonly,p_settingcenterstonemaxweight,p_settingcenterstoneminweight,p_bridalbundle,p_darsku,p_darcomponents,p_imagepath,p_altimagepath,p_millrange,p_mountingtype,p_isdarsemimount,p_prongmetaltype,p_facetstyle,p_squareemeraldstoneshapemax,p_squareemeraldstoneshapemin,p_roundstoneshapemax,p_roundstoneshapemin,p_radiantstoneshapemax,p_radiantstoneshapemin,p_princessstoneshapemax,p_princessstoneshapemin,p_pearstoneshapemax,p_pearstoneshapemin,p_ovalstoneshapemax,p_ovalstoneshapemin,p_marquisestoneshapemax,p_marquisestoneshapemin,p_heartstoneshapemax,p_heartstoneshapemin,p_emeraldstoneshapemax,p_emeraldstoneshapemin,p_cushionstoneshapemax,p_cushionstoneshapemin,p_stockcaratweight,p_braceletchaintype,p_braceletclasptype,p_braceletextenderlength,p_braceletheightxwidth,p_braceletlength,p_chaincrosssectiontype,p_necklacechainwidth,p_necklacechaintype,p_necklaceclasptype,p_necklaceextenderlength,p_movement,p_ring2maxbandwidth,p_ring2minbandwidth,p_ring2bandwidth,p_ring2gender,p_ring2iscomfortfit,p_ring2standardsize,p_ring3maxbandwidth,p_ring3minbandwidth,p_ring3bandwidth,p_ring3gender,p_ring3iscomfortfit,p_ring3standardsize,p_ispjproduct,p_vendorid,p_thirdpartysku,p_pjstonechart,p_pjstonestyle,p_giftwarestyle,p_vendorname,p_pjtype,p_vendorconfigurator,p_isdarbundle,p_isegiftcard,p_startingpricerange,p_endingpricerange,p_esaattachment,p_esatype,p_watchcasesizesml,p_hoopsizemm,p_ringoccasion,p_overallstoneshape,p_personalizedstyle,p_parentcollections,p_subcollections,p_gauge,p_length,p_chaintype,p_clasptype,p_extenderlength,p_specialorderringsizedisabled,p_ringbandstyle,p_minnumberofstones,p_maxnumberofstones,p_warrantyduration,p_reviewcount,p_reviewrating,p_donotshowreviews,p_countryoforigin,p_assembler,p_jcvendorgroupsku,p_returneligibility,p_virtualtryonvendor,p_kit,p_firstvariant,p_addtocarthidden,p_height,p_width,p_skudepartment,p_skuclass,p_skusubclass,p_swatchalphabet,p_swatchzodiac,p_swatchcolor,p_swatchshape,p_swatchstates,p_swatchteam,p_swatchhoopsize,p_swatchgreek,p_swatchpostlength,p_swatchbirthmonth,p_swatchstonedesign,p_swatchstonesize,p_swatchnoofchars,p_typographicdisclaimer,p_diamonddisclaimerlink,p_availableinhsamuelstore,p_availableinernestjonesstore,p_canbedropshipped,p_canbepickedwhse,p_countryofdespatch,p_limitcollectiontoboutiquesto,p_netweight,p_rrp,p_swatchdiamondctwuk,p_swatchdiamondctwie,p_piddivisionname,p_noteligibleforgiftwrap,p_ringsizealpha,p_ringsizefromalpha,p_ringsizetoalpha,p_ifcsupressed,p_ibcsupressed,p_novunaoverride,p_brand,p_brandseries,p_subbrand,p_warrantysellingproductdivisi,p_diamondcount,p_stone1numberoffacets,p_stone2numberoffacets,p_stone3numberoffacets,p_metal3type,p_metal3goldkarat,p_metal3finish,p_metal3color,p_metal1palladium,p_metal2palladium,p_metal3palladium,p_adjustable,p_warrantytype,p_configuratorname,p_productuoms,p_plppromomessage,p_promomessagestartdate,p_promomessageenddate
8796101312594,8818253201409,,18111302,8796093054986,8796093186648,8796093284953,3660768,FREDERICK GOLDMAN INC,8796099608667,10,1,8796121792603,9182794876880,,,,0,0,8.81761E+12,8.7961E+12,11-2128C-G,18111302,,0,1,,,,,Dropship,0,6,,10,144,11-2128C-G,3660768,"<![CDATA[<font color=&quot;Crimson&quot;><b>Order by Friday, December 13, 2019 for Christmas delivery. This delivery date overrides regular processing times noted below.</b></font><BR><BR>Order processing requires <font color=&quot;Crimson&quot;><b> 5-7 Business Days PLUS shipping time</b></font> based on the shipping method you choose. Signature required for items over $1,000.]]>",,0,Ring,,9,,1,,,,,,,,,,,,,,,,,,1,13,8.5,,,0.5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796101312594,8818253234177,,17692690,8796093054986,8796093186648,8796093284953,3660768,FREDERICK GOLDMAN INC,8796099608667,10,1,8796121792603,9182749788112,,,,0,0,8.81761E+12,8.7961E+12,11-2228SC-L,,,0,1,,,,,Dropship,0,6,,7,144,11-2228SC-L,3660768,"<![CDATA[<font color=&quot;Crimson&quot;><b>Order by Friday, December 13, 2019 for Christmas delivery. This delivery date overrides regular processing times noted below.</b></font><BR><BR>Order processing requires <font color=&quot;Crimson&quot;><b> 5-7 Business Days PLUS shipping time</b></font> based on the shipping method you choose. Signature required for items over $1,000.]]>",,0,Ring,,9,,1,,,,,,,,,,,,,,,,,,1,8,4,,,0.5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796101312594,8818253266945,,17692708,8796093054986,8796093186648,8796093284953,3660768,FREDERICK GOLDMAN INC,8796099608667,10,1,8796121792603,9182749853648,,,,0,0,8.81761E+12,8.7961E+12,11-2675C-L,,,0,1,,,,,Dropship,0,6,,7,109,11-2675C-L,3660768,"<![CDATA[<font color=&quot;Crimson&quot;><b>Order by Friday, December 13, 2019 for Christmas delivery. This delivery date overrides regular processing times noted below.</b></font><BR><BR>Order processing requires <font color=&quot;Crimson&quot;><b> 5-7 Business Days PLUS shipping time</b></font> based on the shipping method you choose. Signature required for items over $1,000.]]>",,0,Ring,,9,,1,,,,,,,,,,,,,,,,,,1,8,4,,,0.5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796101312594,8818253299713,,18111336,8796093054986,8796093186648,8796093284953,3660768,FREDERICK GOLDMAN INC,8796099608667,10,1,8796121792603,9182794942416,,,,0,0,8.81761E+12,8.7961E+12,11-2225SC-G,18111336,,0,,,,,,Dropship,0,6,,10,144,11-2225SC-G,3660768,"<![CDATA[<font color=&quot;Crimson&quot;><b>Order by Friday, December 13, 2019 for Christmas delivery. This delivery date overrides regular processing times noted below.</b></font><BR><BR>Order processing requires <font color=&quot;Crimson&quot;><b> 5-7 Business Days PLUS shipping time</b></font> based on the shipping method you choose. Signature required for items over $1,000.]]>",,0,Ring,,9,,1,,,,,,,,,,,,,,,,,,1,13,8.5,,,0.5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796101312594,8818308644865,,17569179,8796093054986,8796093186648,8796093284953,1090752,DELMAR,8796099608667,10,1,8796121792603,9184887637968,,,,0,0,8.81765E+12,8.7961E+12,7500051211/5,,,0,,,,,,Dropship,1,5,,5,134.4697,0007500051211/5,1090752,"<![CDATA[<font color=&quot;Crimson&quot;><b>Order by Friday, December 20, 2019 for Christmas delivery. This delivery date overrides regular processing times noted below.</b></font><BR><BR>Order processing requires <font color=&quot;Crimson&quot;><b>3-5 Business Days PLUS shipping time</b></font> based on the shipping method you choose. Signature required for items over $1,000.]]>",,0,Ring,,5,,1,,,,,,,,,,,,,,,,,,1,10,5,,,0.5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796101312594,8818308775937,,17569286,8796093054986,8796093186648,8796093284953,1090752,DELMAR,8796099608667,10,1,8796121792603,9225116747728,,,,0,0,8.81765E+12,8.7961E+12,7500051471,,,0,,,,,,Dropship,1,5,,5,95.9097,7500051471,1090752,"<![CDATA[<font color=&quot;Crimson&quot;><b>Due to COVID-19, shipping times have been extended and are subject to change.</b></font><BR><BR>Order processing requires <font color=&quot;Crimson&quot;><b>3-5 Business Days PLUS shipping time</b></font> based on the shipping method you choose. Signature required for items over $1,000.]]>",,0,Ring,,5,,1,,,,,,,,,,,,,,,,,,1,10,5,,,0.5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796101312594,8818309234689,,17569138,8796093054986,8796093186648,8796093284953,1090752,DELMAR,8796099608667,10,1,8796121792603,9184887605200,,,,0,0,8.81765E+12,8.7961E+12,500051204/5,,,0,,,,,,Dropship,1,5,,5,153.0005,500051204/5,1090752,"<![CDATA[<font color=&quot;Crimson&quot;><b>Order by Friday, December 20, 2019 for Christmas delivery. This delivery date overrides regular processing times noted below.</b></font><BR><BR>Order processing requires <font color=&quot;Crimson&quot;><b>3-5 Business Days PLUS shipping time</b></font> based on the shipping method you choose. Signature required for items over $1,000.]]>",,0,Ring,,5,,1,,,,,,,,,,,,,,,,,,1,10,5,,,0.5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796101312594,8818375294977,,17702143,8796093054986,8796093186648,8796093284953,3660768,FREDERICK GOLDMAN INC,8796099608667,10,1,8796121792603,9182751295440,,,,0,0,8.8177E+12,8.7961E+12,11-7159W-G,,,0,1,,,,,Dropship,0,6,,10.5,283.05,11-7159W-G,3660768,"<![CDATA[<font color=&quot;Crimson&quot;><b>Order by Friday, December 13, 2019 for Christmas delivery. This delivery date overrides regular processing times noted below.</b></font><BR><BR>Order processing requires <font color=&quot;Crimson&quot;><b> 5-7 Business Days PLUS shipping time</b></font> based on the shipping method you choose. Signature required for items over $1,000.]]>",,0,Ring,,9,,1,,,,,,,,,,,,,,,,,,1,14,8.5,,,0.5,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796101312594,8818375360513,,17702291,8796093054986,8796093186648,8796093284953,16144,SUASHISH JEWELS INC,8796099575899,10,1,8796121792603,9255927875536,,,,0,0,8.8177E+12,8.7961E+12,RFF24971,,,0,1,,,,,Dropship,0,4,,7,59.8,RFF24971,16144,"<![CDATA[Order processing requires <font color=&quot;Crimson&quot;><b> 7-10 Business Days PLUS shipping time</b></font> based on the shipping method you choose. Signature required for items over $1,000.]]>",,0,Ring,,,,1,,,,,,,,,0,0,DC,,,,,,,1,9,6,,,0.5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796101312594,8818375393281,,17701848,8796093054986,8796093186648,8796093284953,3660768,FREDERICK GOLDMAN INC,8796099608667,10,1,8796121792603,9182751098832,,,,0,0,8.8177E+12,8.7961E+12,11-7101-L,,,0,1,,,,,Dropship,0,6,,7,265.64,11-7101-L,3660768,"<![CDATA[<font color=&quot;Crimson&quot;><b>Order by Friday, December 13, 2019 for Christmas delivery. This delivery date overrides regular processing times noted below.</b></font><BR><BR>Order processing requires <font color=&quot;Crimson&quot;><b> 5-7 Business Days PLUS shipping time</b></font> based on the shipping method you choose. Signature required for items over $1,000.]]>",,0,Ring,,9,,1,,,,,,,,,,,,,,,,,,1,9,6,,,0.5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796101312594,8818375458817,,17702176,8796093054986,8796093186648,8796093284953,3660768,FREDERICK GOLDMAN INC,8796099608667,10,1,8796121792603,9182751360976,,,,0,0,8.8177E+12,8.7961E+12,11-8119W-L,,,0,1,,,,,Dropship,0,6,,7,155.52,11-8119W-L,3660768,"<![CDATA[<font color=&quot;Crimson&quot;><b>Order by Friday, December 13, 2019 for Christmas delivery. This delivery date overrides regular processing times noted below.</b></font><BR><BR>Order processing requires <font color=&quot;Crimson&quot;><b> 5-7 Business Days PLUS shipping time</b></font> based on the shipping method you choose. Signature required for items over $1,000.]]>",,0,Ring,,9,,1,,,,,,,,,,,,,,,,,,1,9,6,,,0.5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796101312594,8818375524353,,17702457,8796093054986,8796093186648,8796093284953,16144,SUASHISH JEWELS INC,8796099608667,10,1,8796121792603,9218820278224,,,,0,0,8.8177E+12,8.7961E+12,RFF24724TW,,,0,1,,,,,Dropship,0,4,,7,55.52,RFF24724TW,16144,"<![CDATA[<font color=&quot;Crimson&quot;><b>Due to COVID-19, shipping times have been extended and are subject to change.</b></font><BR><BR>Order processing requires <font color=&quot;Crimson&quot;><b> 7-10 Business Days PLUS shipping time</b></font> based on the shipping method you choose. Signature required for items over $1,000.]]>",,0,Ring,,12,,1,,,,,,,,,,,,,,,,,,1,9,6,,,0.5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796101312594,8818375557121,,17702218,8796093054986,8796093186648,8796093284953,3660768,FREDERICK GOLDMAN INC,8796099608667,10,1,8796121792603,9182751426512,,,,0,0,8.8177E+12,8.7961E+12,11-7159W-L,,,0,1,,,,,Dropship,0,6,,7,258.25,11-7159W-L,3660768,"<![CDATA[<font color=&quot;Crimson&quot;><b>Order by Friday, December 13, 2019 for Christmas delivery. This delivery date overrides regular processing times noted below.</b></font><BR><BR>Order processing requires <font color=&quot;Crimson&quot;><b> 5-7 Business Days PLUS shipping time</b></font> based on the shipping method you choose. Signature required for items over $1,000.]]>",,0,Ring,,9,,1,,,,,,,,,,,,,,,,,,1,9,6,,,0.5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796101312594,8818375589889,,17702002,8796093054986,8796093186648,8796093284953,3660768,FREDERICK GOLDMAN INC,8796099608667,10,1,8796121792603,9216052791248,,,,0,0,8.8177E+12,8.7961E+12,11-8119W-G,,,0,,,,,,Dropship,0,6,,10.5,164.95,11-8119W-G,3660768,"<![CDATA[<font color=&quot;Crimson&quot;><b>Due to COVID-19, shipping times have been extended and are subject to change.</b></font><BR><BR>Order processing requires <font color=&quot;Crimson&quot;><b> 5-7 Business Days PLUS shipping time</b></font> based on the shipping method you choose. Signature required for items over $1,000.]]>",,0,Ring,,9,,1,,,,,,,,,,,,,,,,,,1,14,8.5,,,0.5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
